country_iso3,product_id,year,export_value,rca,pci
RUS,373,2005,52130364.41,0.613,-0.14
RUS,209,2005,54640247.64,1.052,-0.299
RUS,482,2005,261830000.64,0.795,0.724
RUS,107,2005,18171923.35,0.566,-0.584
RUS,385,2005,9066523.43,0.159,0.71
RUS,307,2005,111317272.21,0.98,1.473
RUS,68,2005,20583761.19,2.476,-1.419
RUS,184,2015,284880421.68,0.978,-0.462
RUS,452,2015,829585090.49,0.985,-0.588
RUS,202,2015,282540587.33,2.538,0.911
RUS,370,2015,15508681.72,0.894,-0.644
RUS,470,2015,1099024.7,1.072,-1.127
RUS,359,2015,16735317.86,2.271,0.309
RUS,267,2015,96899639.67,1.492,-1.133
RUS,70,2015,23722309.31,0.409,-1.58
RUS,468,2015,33674531.83,0.352,0.705
RUS,316,2015,458875639.3,1.574,-1.135
RUS,401,2015,12821944.57,2.239,-1.448
RUS,275,2015,502115160.04,1.992,1.066
RUS,272,2015,41426205.49,0.231,-0.255
RUS,11,2015,6906406.03,0.883,0.303
RUS,408,2015,78921294.66,2.315,0.639
RUS,405,2015,363968227.52,3.479,0.189
RUS,288,2015,724518916.83,1.362,-0.679
RUS,300,2015,2994447.03,3.47,-1.179
RUS,214,2015,138098963.48,1.301,0.699
RUS,218,2015,84919140.28,0.522,1.915
RUS,213,2015,26153300.39,0.411,-0.428
RUS,343,2015,23721090.92,0.482,1.172
RUS,172,2015,15910509.64,0.296,-0.221
RUS,158,2015,35129729.49,1.728,-0.074
RUS,367,2015,81762438.46,1.117,0.082
RUS,153,2015,47539680.28,1.862,0.408
RUS,360,2015,270715987.7,0.207,1.661
RUS,225,2015,55633585.57,0.062,0.635
RUS,165,2015,88733266.6,0.542,-2.053
RUS,200,2015,21233832.26,1.384,0.37
RUS,98,2015,67666702.34,12.022,0.617
RUS,3,2015,11114882.82,2.078,0.656
RUS,385,2015,2083017.03,1.582,-0.515
RUS,329,2015,125569926.85,0.373,-0.481
RUS,448,2015,2107900882.32,0.486,1.108
RUS,350,2015,227576041.14,1.412,-0.149
RUS,469,2015,4051038.21,2.305,0.328
RUS,94,2015,502906176.24,3.621,-0.213
RUS,428,2015,19671917.33,0.47,0.052
RUS,380,2015,25881402.1,2.635,-0.145
RUS,111,2015,102966016.6,0.303,-1.551
RUS,263,2015,60477545.45,1.085,-1.122
RUS,309,2015,368627803.03,0.577,1.904
RUS,117,2015,334423307.7,0.821,0.381
RUS,122,2015,46135372.84,0.74,0.825
RUS,487,2015,130395067.48,0.566,-0.365
RUS,203,2015,54015144.45,0.967,0.28
RUS,480,2015,8601147.93,0.728,0.768
RUS,483,2015,138145997.56,2.256,0.847
RUS,348,2015,175325707.42,0.26,0.841
RUS,273,2015,221698790.93,1.039,1.147
RUS,113,2015,43898360.15,0.399,1.013
RUS,238,2015,155327355.48,0.951,-0.433
RUS,396,2015,5439850.45,0.485,-0.447
RUS,365,2015,766875503.38,2.075,-0.175
RUS,215,2015,10545327.34,5.997,0.47
RUS,484,2015,72403081.71,0.81,1.45
RUS,261,2015,2698751.35,2.778,0.422
RUS,171,2015,163173077.28,0.85,-0.854
RUS,354,2015,80988854.79,4.277,-0.736
RUS,404,2023,1832585633.38,0.966,-0.46
RUS,166,2023,48652688.85,1.206,-0.818
RUS,313,2023,54454061.97,0.333,0.439
RUS,6,2023,43657037.2,0.523,-1.648
RUS,257,2023,263734366.65,1.433,-1.333
RUS,225,2023,1091348310.46,0.424,-0.121
RUS,4,2023,57321988.81,0.084,0.131
RUS,268,2023,17938814.2,3.816,0.319
RUS,108,2023,4945898.27,0.816,2.491
RUS,91,2023,90402369.88,1.343,-0.004
RUS,334,2023,18814123.48,2.744,0.83
RUS,40,2023,111487093.12,0.797,1.045
RUS,269,2023,7424542.27,0.893,-0.09
RUS,474,2023,22265791.45,1.949,1.807
RUS,245,2023,4543439.7,1.286,-0.339
RUS,27,2023,4869140.39,0.19,-0.882
RUS,370,2023,35552107.09,2.424,0.679
RUS,86,2023,33581907.96,0.917,2.859
RUS,171,2023,11305456.03,1.841,0.412
RUS,407,2023,139135259.01,2.21,-0.768
RUS,297,2023,100171291.67,0.414,0.26
RUS,221,2023,104840228.08,4.186,-1.036
RUS,95,2023,482170131.5,0.63,0.479
RUS,203,2023,16996447.74,0.571,0.195
RUS,489,2023,4323765.87,1.569,-1.646
RUS,309,2023,1170860.7,0.242,0.442
RUS,446,2023,3922420118.73,0.692,-0.471
RUS,64,2023,185365015.51,0.2,-0.713
RUS,17,2023,12622216.66,0.173,-0.826
RUS,159,2023,30238791.84,0.925,0.68
RUS,98,2023,51188597.32,0.607,0.072
RUS,205,2023,37113592.28,0.976,1.005
RUS,322,2023,25116032.36,0.474,-0.137
RUS,488,2023,14507223.98,0.337,0.119
RUS,34,2023,27789353.6,0.545,-1.01
RUS,186,2023,1556462.38,1.085,0.648
RUS,307,2023,78812864.75,1.359,1.472
RUS,137,2023,38426916.89,0.457,0.363
RUS,360,2023,4698922.54,1.388,0.181
RUS,298,2023,107928955.57,0.35,0.261
RUS,84,2023,32332764.74,2.569,-0.099
RUS,445,2023,10482386.8,0.615,-0.815
RUS,482,2023,4610124.06,0.568,1.748
RUS,255,2023,2443860961.6,0.569,-0.23
RUS,199,2023,146531359.74,0.876,-0.28
RUS,439,2023,329842830.75,1.327,0.94
RUS,427,2023,10153128.74,1.305,0.195
RUS,292,2023,14432119.03,1.517,-1.065
RUS,328,2023,29906130.11,0.935,-0.804
RUS,358,2023,29045768.84,1.262,1.19
RUS,260,2023,3299112.08,0.453,0.82
RUS,213,2023,63210164.29,1.116,0.726
RUS,390,2023,6038187.27,0.511,-0.001
RUS,47,2023,127570081.46,2.947,0.863
RUS,36,2023,5316826.05,8.401,0.795
RUS,409,2023,5730972.49,4.402,1.012
RUS,490,2023,287256465.01,0.593,0.703
RUS,132,2023,58851736.82,0.802,0.695
RUS,140,2023,145345650.37,0.23,-1.16
RUS,11,2023,28222759.96,0.508,-0.004
MEX,415,1995,136100216.06,1.883,1.009
MEX,392,1995,304820452.17,0.698,0.264
MEX,23,1995,26008237.23,0.54,1.94
MEX,192,1995,131735132.64,3.603,-0.468
MEX,123,1995,1250255414.55,0.658,-0.33
MEX,353,1995,75711298.16,1.486,-1.557
MEX,365,1995,25175830.06,1.342,-1.349
MEX,121,1995,985108575.36,0.627,-0.27
MEX,245,1995,17382932.61,2.199,-1.041
MEX,437,1995,1346295456.08,0.714,0.431
MEX,53,1995,115760665.8,0.412,0.49
MEX,40,1995,787589446.34,0.945,0.115
MEX,190,1995,11416610.92,0.874,-1.575
MEX,434,1995,951834.65,3.387,0.419
MEX,163,1995,3372855.37,0.242,0.87
MEX,405,1995,17446170.46,0.255,-1.108
MEX,125,1995,3186249.47,1.459,1.363
MEX,336,1995,21141779.67,0.836,-1.715
MEX,239,1995,185630010.43,0.419,1.617
MEX,176,1995,25362364.11,1.66,1.612
MEX,469,1995,96843109.54,0.392,-1.697
MEX,39,1995,10244479.86,3.395,1.392
MEX,129,1995,9785689.16,0.743,0.282
MEX,3,1995,367826065.42,0.108,0.451
MEX,183,1995,106712970.07,1.67,0.316
MEX,476,1995,6926960.25,0.91,-0.377
MEX,174,1995,43986949.86,3.255,0.373
MEX,138,1995,729039014.89,1.906,0.997
MEX,74,1995,315530.11,5.238,0.588
MEX,403,1995,1688020.25,0.79,-0.622
MEX,115,1995,9152183.78,0.421,0.215
MEX,140,1995,16284908.59,3.108,-1.097
MEX,238,1995,11042376.9,1.628,1.14
MEX,366,1995,82376105.39,2.845,1.586
MEX,97,1995,352256662.39,2.596,-0.214
MEX,327,1995,7551579.61,0.959,0.73
MEX,414,1995,58509353.87,0.307,-0.464
MEX,219,1995,207916944.08,4.753,-0.433
MEX,354,1995,28890202.1,0.689,0.626
MEX,310,1995,22926908.52,1.88,-1.165
MEX,214,1995,29391185.92,0.148,-0.048
MEX,243,1995,7940046.02,7.725,1.377
MEX,30,1995,10211099.06,2.232,-0.23
MEX,399,1995,50661689.36,0.443,0.458
MEX,242,1995,1031156320.15,3.791,-0.101
MEX,180,1995,45267596.6,2.909,-0.291
MEX,466,1995,3892955.79,2.473,0.054
MEX,45,1995,72790853.37,3.386,-0.365
MEX,482,1995,303340305.32,0.563,0.716
MEX,182,1995,32637238.55,1.03,-1.321
MEX,47,1995,42815101.38,0.32,-0.235
MEX,348,1995,631729537.24,0.525,1.07
MEX,441,1995,50155919.36,0.359,1.893
MEX,462,1995,838730266.77,0.835,-0.029
MEX,478,1995,3765358.27,1.848,-0.049
MEX,64,1995,653362100.58,0.251,2.144
MEX,440,1995,33096643.39,1.46,0.91
MEX,290,1995,60185120.2,0.631,-1.981
MEX,453,1995,50600045.58,0.647,-0.037
MEX,397,1995,126892029.14,1.252,-1.779
MEX,45,2005,7648888.02,2.089,0.328
MEX,242,2005,548672349.57,0.346,-0.857
MEX,282,2005,367649429.03,2.151,-1.035
MEX,278,2005,21889645.72,0.41,0.557
MEX,97,2005,18358163.59,0.488,-0.062
MEX,441,2005,15764622.12,0.569,1.023
MEX,122,2005,51103489.66,2.781,0.071
MEX,354,2005,35577403.68,3.235,-0.959
MEX,438,2005,54684151.67,1.715,1.507
MEX,96,2005,555593298.69,2.841,0.591
MEX,474,2005,15100282.76,0.422,0.856
MEX,213,2005,82653157.23,1.452,1.232
MEX,267,2005,178014332.49,0.195,-0.902
MEX,154,2005,1217052.8,1.399,-0.108
MEX,382,2005,1173055721.83,0.54,0.552
MEX,202,2005,97861033.63,0.227,0.157
MEX,252,2005,131989573.41,0.971,0.92
MEX,195,2005,68108540.01,0.723,-0.334
MEX,163,2005,53968929.75,0.524,-1.588
MEX,49,2005,59030020.25,0.341,1.153
MEX,312,2005,193395569.11,0.874,1.25
MEX,47,2005,25827542.46,0.195,-1.126
MEX,293,2005,10564357.53,1.298,-1.866
MEX,22,2005,20061270.11,0.595,0.596
MEX,408,2005,427267023.61,0.94,0.971
MEX,66,2005,174603097.79,0.283,-0.192
MEX,56,2005,22017166.58,0.972,-0.481
MEX,423,2005,2416582.02,1.008,-0.155
MEX,407,2005,11753964.61,1.002,0.244
MEX,376,2005,20325736.84,0.762,0.693
MEX,178,2005,3387317.74,2.237,-1.103
MEX,260,2005,31847094.92,0.352,0.951
MEX,28,2005,145343672.04,1.071,0.817
MEX,31,2005,3749433.78,0.626,-0.672
MEX,258,2005,531816840.77,2.533,0.234
MEX,291,2005,31488276.08,0.266,0.187
MEX,427,2005,41285944.57,1.412,0.428
MEX,135,2005,6623479.85,1.439,0.68
MEX,399,2005,15434387.05,2.092,1.454
MEX,243,2005,55071820.14,1.858,-0.244
MEX,211,2005,37980580.1,1.56,1.66
MEX,74,2005,16322458.2,0.25,0.378
MEX,395,2005,1800406863.55,1.678,-0.327
MEX,120,2005,34069656.27,0.189,-1.735
MEX,261,2005,13905616.46,2.941,0.493
MEX,347,2005,40548976.83,1.283,-1.106
MEX,199,2005,7325156.98,4.303,-0.23
MEX,336,2005,41438900.74,0.251,0.952
MEX,329,2005,22674478.85,0.421,-0.19
MEX,333,2005,620433806.52,0.508,0.14
MEX,110,2005,16174854.67,2.251,1.13
MEX,11,2005,16951282.67,1.35,1.902
MEX,465,2005,1548600587.9,1.936,1.348
MEX,83,2005,73642617.28,0.31,1.248
MEX,486,2005,72155831.52,0.233,0.529
MEX,215,2005,23274473.87,0.823,-0.427
MEX,212,2005,49796409.31,0.922,-0.535
MEX,366,2005,1115456015.35,7.942,-2.156
MEX,472,2005,11453097.43,0.169,0.432
MEX,386,2005,11357193.13,0.441,-0.814
MEX,225,2015,25404281.09,2.283,-1.672
MEX,15,2015,283033233.03,1.807,-0.763
MEX,169,2015,20763231.37,3.445,1.385
MEX,404,2015,121617700.86,1.177,1.446
MEX,437,2015,220751256.38,0.822,-0.422
MEX,297,2015,662196571.75,0.23,-1.785
MEX,423,2015,197916984.19,1.104,0.395
MEX,385,2015,52907404.51,0.312,1.239
MEX,239,2015,123181396.11,0.089,1.102
MEX,405,2015,274181064.25,1.225,0.986
MEX,94,2015,92527325.97,0.322,0.768
MEX,397,2015,192808810.27,2.201,0.95
MEX,37,2015,18452345.96,2.761,1.033
MEX,421,2015,878610959.94,3.11,0.933
MEX,219,2015,27515317.07,0.54,0.634
MEX,321,2015,14905614.22,1.905,-0.208
MEX,83,2015,461529177.38,2.509,-0.312
MEX,77,2015,356832790.85,1.528,0.955
MEX,383,2015,12964462.56,0.43,1.695
MEX,134,2015,72193914.77,0.279,1.34
MEX,416,2015,67646962.68,3.186,1.428
MEX,433,2015,83133990.64,0.571,-0.187
MEX,21,2015,149822330.49,0.184,0.461
MEX,113,2015,2107892622.65,0.419,1.579
MEX,74,2015,12658192.59,1.276,-1.657
MEX,65,2015,4011694.17,1.815,0.566
MEX,35,2015,46530977.8,0.909,-0.734
MEX,414,2015,15108195.87,1.186,0.612
MEX,486,2015,35967192.1,0.152,1.218
MEX,91,2015,6330658.21,1.192,0.363
MEX,413,2015,41301054.02,1.86,0.15
MEX,356,2015,160270110.55,1.637,-0.043
MEX,139,2015,477729897.73,0.668,-0.371
MEX,469,2015,14874020.91,0.117,0.077
MEX,463,2015,124741120.38,0.885,0.953
MEX,262,2015,96793592.64,0.542,-0.496
MEX,335,2015,588646547.67,0.165,-0.509
MEX,236,2015,10236964.4,0.621,0.496
MEX,474,2015,6952593.97,0.505,0.297
MEX,175,2015,4467432.11,0.512,-0.139
MEX,468,2015,16716016.52,0.696,0.509
MEX,123,2015,14518309.45,6.966,1.569
MEX,252,2015,257026924.49,1.114,-0.213
MEX,180,2015,35141144.28,0.468,0.622
MEX,257,2015,779244900.39,1.305,-1.889
MEX,355,2015,36583321.9,1.972,0.371
MEX,452,2015,6659359.19,0.389,-0.281
MEX,438,2015,68257747.33,0.495,-0.584
MEX,454,2015,1411981937.98,1.631,0.236
MEX,291,2015,679565389.72,3.809,-0.858
MEX,126,2015,35835961.72,1.997,0.995
MEX,220,2015,34105511.42,1.084,0.069
MEX,422,2015,2677631997.52,1.627,-0.875
MEX,415,2015,8569065.69,2.329,-0.128
MEX,207,2015,376095518.48,4.553,-0.399
MEX,10,2015,12470371.76,1.056,-0.368
MEX,56,2015,28398191.39,1.221,0.799
MEX,264,2015,1860441.15,0.322,0.703
MEX,284,2015,1935350.6,1.21,0.046
MEX,166,2015,2092834.23,0.192,-0.393
MEX,447,2023,41277649.74,1.937,0.218
MEX,160,2023,3255344194.83,1.285,-0.535
MEX,49,2023,24818606.67,1.06,1.433
MEX,425,2023,9391614.95,0.913,-2.105
MEX,290,2023,42298935.77,0.251,1.097
MEX,423,2023,49058584.06,0.324,0.245
MEX,117,2023,58149654.71,1.218,0.71
MEX,306,2023,79844625.16,0.934,0.425
MEX,10,2023,61212906.73,1.141,-0.764
MEX,396,2023,141703214.25,2.045,-0.239
MEX,183,2023,32488617.65,1.864,0.306
MEX,445,2023,93032826.14,6.226,-1.117
MEX,85,2023,357079377.62,0.993,0.602
MEX,166,2023,4805055.04,0.555,-0.649
MEX,143,2023,167122508.8,0.555,-1.271
MEX,42,2023,737488406.03,1.648,-1.12
MEX,463,2023,233822537.78,0.589,-0.411
MEX,483,2023,54910848.55,0.302,0.466
MEX,245,2023,9409290.16,0.756,-0.625
MEX,113,2023,86937411.28,0.487,-0.24
MEX,248,2023,1150852892.98,0.3,-0.931
MEX,25,2023,110576859.89,4.354,3.438
MEX,15,2023,360961075.65,0.21,-0.45
MEX,97,2023,833494841.03,0.801,1.31
MEX,48,2023,430571835.35,0.527,1.07
MEX,18,2023,2780266.94,0.958,0.558
MEX,101,2023,86147230.4,2.174,-0.394
MEX,190,2023,5391951.2,3.645,-0.124
MEX,151,2023,125903904.21,0.737,-0.886
MEX,291,2023,43613176.42,3.006,0.212
MEX,261,2023,130922687.94,0.413,-0.196
MEX,156,2023,5248495.09,0.328,-0.392
MEX,324,2023,259196212.12,5.365,-0.153
MEX,22,2023,124357784.33,7.24,1.205
MEX,410,2023,431136426.86,0.089,2.112
MEX,182,2023,543088823.6,1.474,0.506
MEX,437,2023,111569481.17,1.18,-1.089
MEX,299,2023,2134095.72,2.251,1.076
MEX,6,2023,71239208.62,0.762,-0.35
MEX,205,2023,3301514.58,4.45,-0.258
MEX,181,2023,54358598.89,0.751,-0.971
MEX,172,2023,81834029.12,0.698,0.079
MEX,416,2023,15746566.46,0.038,-0.148
MEX,89,2023,111399652.43,1.262,-0.308
MEX,409,2023,27844203.86,1.985,-0.678
MEX,446,2023,19898618.09,0.589,-2.172
MEX,349,2023,100307246.4,1.417,1.125
MEX,282,2023,13387377.71,0.528,0.512
MEX,94,2023,3141306.45,2.257,-0.981
MEX,346,2023,12016580.06,8.036,-1.203
MEX,174,2023,592928880.4,0.938,0.36
MEX,194,2023,1083720.93,2.109,1.051
MEX,339,2023,592667549.75,0.21,0.211
MEX,128,2023,681176570.37,3.349,-0.058
MEX,193,2023,75912147.61,4.688,-0.476
MEX,119,2023,8105262.31,0.911,1.138
MEX,102,2023,14711762.28,2.158,0.261
MEX,361,2023,8098710.6,0.252,0.581
MEX,441,2023,1957689.55,0.624,1.457
MEX,422,2023,2437237548.79,2.936,1.385
CAN,425,1995,7272318.29,1.335,-0.645
CAN,152,1995,6077921342.46,0.806,0.075
CAN,15,1995,82455692.92,0.615,-1.54
CAN,79,1995,49365534.13,0.423,0.201
CAN,341,1995,121574155.39,0.723,-0.38
CAN,40,1995,1262064.21,0.35,-0.696
CAN,205,1995,32912449.54,0.23,0.291
CAN,169,1995,70802795.73,0.852,-0.608
CAN,29,1995,130644963.48,0.724,0.269
CAN,389,1995,6177362.31,2.818,0.206
CAN,28,1995,19040469.79,0.364,-1.808
CAN,7,1995,344462634.09,1.75,1.471
CAN,356,1995,349259318.65,0.315,2.051
CAN,261,1995,880514273.54,3.02,1.558
CAN,434,1995,148292249.75,0.326,0.693
CAN,137,1995,621562614.02,0.624,0.682
CAN,70,1995,6049288.22,2.108,1.182
CAN,242,1995,49502046.98,0.191,1.635
CAN,349,1995,331019935.46,0.49,-2.464
CAN,114,1995,715855337.93,1.365,-0.265
CAN,144,1995,1030289085.61,1.975,-0.581
CAN,274,1995,2942762.7,1.082,0.179
CAN,486,1995,852923776.31,0.938,-0.596
CAN,217,1995,143272240.42,0.706,0.679
CAN,484,1995,13794870.19,0.138,0.106
CAN,304,1995,39714099.16,0.141,0.458
CAN,132,1995,1664541664.6,6.486,-0.13
CAN,174,1995,53656437.41,0.408,0.057
CAN,128,1995,80042736.94,0.406,-2.012
CAN,390,1995,11747260.56,1.059,0.297
CAN,47,1995,28320844.8,2.357,-1.71
CAN,209,1995,28032602.2,1.302,0.419
CAN,317,1995,11995944.95,0.426,1.198
CAN,223,1995,28898870.62,1.14,-1.068
CAN,428,1995,178774192.68,0.793,-1.535
CAN,293,1995,28731792.13,0.694,-0.219
CAN,367,1995,263316517.6,0.758,-0.445
CAN,372,1995,211207228.99,0.057,-0.268
CAN,30,1995,2072072635.91,3.485,-1.05
CAN,98,1995,34051453.2,0.516,-0.122
CAN,352,1995,26639303.71,0.477,0.028
CAN,56,1995,1419328.47,2.074,-1.475
CAN,450,1995,16083004.69,0.237,0.168
CAN,110,1995,14134184.35,0.399,0.589
CAN,61,1995,748280787.34,4.794,0.414
CAN,215,1995,24401207.48,1.632,2.214
CAN,66,1995,25585537.99,1.186,0.698
CAN,113,1995,36212902.0,1.38,-0.396
CAN,71,1995,31461692.6,4.774,-0.678
CAN,411,1995,554247430.12,2.267,-0.602
CAN,194,1995,68126872.61,1.362,1.255
CAN,361,1995,160609582.2,0.608,0.574
CAN,227,1995,13397912.66,0.302,-0.276
CAN,22,1995,262665399.5,1.131,-0.958
CAN,195,1995,11202956.82,1.216,0.565
CAN,452,1995,60452850.7,2.056,-0.168
CAN,36,1995,72588322.67,0.2,0.694
CAN,376,1995,525155588.6,0.076,-0.324
CAN,89,1995,511688842.93,0.815,-0.513
CAN,80,1995,46643461.33,0.482,-0.468
CAN,310,2005,229541211.33,0.743,-0.154
CAN,249,2005,689519392.62,4.677,-0.559
CAN,334,2005,118902086.44,1.322,0.534
CAN,456,2005,163266313.32,4.389,0.756
CAN,410,2005,169038702.23,0.397,0.15
CAN,464,2005,13386775.08,0.925,1.386
CAN,82,2005,86915024.87,11.341,-1.368
CAN,419,2005,13961199.17,0.68,1.035
CAN,68,2005,1882802557.71,1.298,1.069
CAN,114,2005,76956900.95,0.173,0.027
CAN,402,2005,2788789.92,2.088,-0.126
CAN,471,2005,56762651.25,0.522,-0.462
CAN,347,2005,8777532.16,0.248,-0.66
CAN,465,2005,90074513.22,2.663,-1.153
CAN,273,2005,19236377.74,0.49,1.002
CAN,219,2005,23473469.19,0.158,0.038
CAN,255,2005,18020239.97,1.05,1.045
CAN,73,2005,920374445.75,0.757,-0.525
CAN,476,2005,160955517.89,0.776,-0.092
CAN,165,2005,1243912.04,0.945,-0.429
CAN,244,2005,2350863.51,0.504,-0.641
CAN,466,2005,505287180.91,4.298,-1.57
CAN,188,2005,15141525.65,3.132,0.361
CAN,174,2005,99489339.01,1.71,-1.071
CAN,267,2005,88611428.71,7.988,-0.329
CAN,140,2005,3066379.19,0.258,0.025
CAN,160,2005,1786464261.24,1.627,-0.778
CAN,239,2005,4548888.94,0.918,0.437
CAN,398,2005,42610514.15,0.056,1.196
CAN,43,2005,124936123.64,1.523,0.468
CAN,432,2005,165222434.37,2.351,-0.738
CAN,346,2005,10821048.67,1.849,-0.509
CAN,366,2005,71859915.23,7.764,0.896
CAN,226,2005,651703806.44,1.163,1.493
CAN,287,2005,76012365.04,2.557,-1.864
CAN,291,2005,50703952.5,1.346,0.043
CAN,313,2005,3793035.75,2.063,0.033
CAN,420,2005,2912508385.53,1.494,-1.548
CAN,408,2005,786903.47,0.671,0.583
CAN,187,2005,18473553.64,1.08,2.377
CAN,331,2005,853250788.54,1.971,-0.067
CAN,133,2005,275328681.18,2.386,0.496
CAN,145,2005,89892810.76,0.618,-1.253
CAN,86,2005,41989376.65,0.539,-0.913
CAN,79,2005,89137797.23,5.562,0.196
CAN,215,2005,18042654.42,0.233,-0.125
CAN,207,2005,27940946.5,1.499,1.085
CAN,127,2005,31874307.74,0.738,1.979
CAN,58,2005,44989274.84,0.509,0.115
CAN,90,2005,1132780.25,1.451,0.156
CAN,21,2005,126516089.23,1.299,-0.599
CAN,88,2005,13784114.5,2.606,-0.136
CAN,163,2005,7605047.33,0.393,-0.105
CAN,411,2005,493635548.84,0.566,0.975
CAN,489,2005,11803785.81,0.946,0.102
CAN,30,2005,10279824.88,2.771,-1.774
CAN,434,2005,10750332.07,1.811,-1.291
CAN,451,2005,12944675.52,3.546,-0.396
CAN,353,2005,87692976.32,1.661,-0.986
CAN,269,2005,1589158418.0,0.721,-0.6
CAN,415,2015,70003790.0,4.345,-0.142
CAN,343,2015,7298625.08,0.673,0.672
CAN,229,2015,56681370.03,2.615,-0.055
CAN,4,2015,32756275.02,2.01,0.532
CAN,354,2015,31583409.43,0.966,-0.014
CAN,25,2015,15725111.04,1.711,-0.083
CAN,39,2015,57396717.71,1.059,-2.392
CAN,422,2015,21293939.13,0.556,-0.129
CAN,362,2015,10324212.26,0.497,2.269
CAN,250,2015,44996571.0,0.213,0.766
CAN,231,2015,24616140.03,1.889,0.06
CAN,133,2015,16679115.39,0.347,-0.466
CAN,18,2015,2088562.1,2.29,0.899
CAN,6,2015,1937673675.79,0.427,0.169
CAN,110,2015,9204693.03,0.393,0.329
CAN,448,2015,1146429.57,0.808,0.343
CAN,85,2015,103534870.07,0.369,-1.066
CAN,428,2015,1156867874.23,0.791,1.11
CAN,52,2015,869768347.31,0.24,-1.738
CAN,350,2015,4520924.15,0.454,0.262
CAN,184,2015,471306.83,1.499,0.767
CAN,466,2015,1044838.79,0.603,-2.084
CAN,336,2015,111872239.16,0.634,0.035
CAN,77,2015,13335706.18,3.434,0.782
CAN,36,2015,128247767.34,0.74,-0.185
CAN,374,2015,37834204.51,2.244,-0.568
CAN,382,2015,24010572.63,1.783,-0.997
CAN,401,2015,388098441.8,2.433,-0.681
CAN,53,2015,7519095.7,2.06,-1.813
CAN,335,2015,73196662.41,3.073,1.454
CAN,213,2015,11099905.47,0.327,-0.039
CAN,472,2015,289342041.53,2.182,-1.586
CAN,471,2015,970270.55,0.138,0.816
CAN,58,2015,15682897.15,0.327,-0.542
CAN,450,2015,4255508.59,1.696,1.375
CAN,5,2015,71574805.53,1.464,0.684
CAN,359,2015,15424964.36,1.46,-0.624
CAN,330,2015,3862642171.18,0.887,1.217
CAN,463,2015,319198653.25,0.764,-1.238
CAN,114,2015,78473834.36,1.355,-0.602
CAN,171,2015,270752374.94,0.781,1.296
CAN,395,2015,88710049.36,1.007,-0.32
CAN,47,2015,17803137.69,0.219,0.718
CAN,377,2015,5710676.39,1.075,0.263
CAN,379,2015,461372336.71,1.596,0.466
CAN,140,2015,55765550.18,0.225,-0.66
CAN,372,2015,7026856.96,0.372,0.873
CAN,141,2015,59926602.91,0.34,-0.888
CAN,67,2015,1002087997.2,0.98,-0.113
CAN,409,2015,25055951.73,5.557,-0.724
CAN,378,2015,39875968.78,0.274,-2.409
CAN,223,2015,100658694.99,1.387,-0.007
CAN,276,2015,4913463.96,1.412,0.475
CAN,414,2015,7125306.79,1.53,-1.693
CAN,275,2015,397128440.1,0.39,1.152
CAN,172,2015,154401246.88,1.251,0.142
CAN,34,2015,27241823.29,1.79,0.058
CAN,333,2015,309714651.77,0.753,0.637
CAN,459,2015,818848117.34,0.499,0.163
CAN,323,2015,21542703.88,11.172,0.798
CAN,70,2023,2857753.76,3.327,-1.123
CAN,288,2023,20369521.6,1.374,0.185
CAN,65,2023,175569527.11,0.47,0.811
CAN,159,2023,365074050.5,0.213,-1.343
CAN,432,2023,276104256.11,1.09,-0.35
CAN,219,2023,115896539.8,3.205,0.9
CAN,165,2023,14731922.5,5.695,1.565
CAN,206,2023,7984071.92,2.472,0.066
CAN,447,2023,127231594.16,0.162,1.059
CAN,293,2023,40788957.23,0.168,0.23
CAN,207,2023,40057140.77,0.812,0.585
CAN,439,2023,1766446.6,1.532,1.216
CAN,258,2023,11515895.31,1.408,-0.508
CAN,134,2023,171635294.99,0.284,-1.751
CAN,391,2023,2582270.06,0.197,0.028
CAN,199,2023,2641521.8,0.876,0.859
CAN,373,2023,552897050.47,0.126,-1.174
CAN,433,2023,190540221.3,2.604,1.095
CAN,374,2023,24968218.87,2.394,0.043
CAN,249,2023,3111107.4,0.121,0.262
CAN,59,2023,157844404.09,7.827,-0.699
CAN,266,2023,184027044.22,1.62,0.944
CAN,137,2023,7940831.17,0.609,0.882
CAN,217,2023,6505957.49,1.094,0.042
CAN,401,2023,67225217.29,0.707,-0.693
CAN,116,2023,18914840.6,0.392,-0.353
CAN,7,2023,9233736.02,8.098,0.356
CAN,281,2023,329308578.97,3.458,-1.525
CAN,230,2023,42678103.85,0.887,0.594
CAN,183,2023,1835768068.31,1.714,0.193
CAN,482,2023,32053092.8,0.427,0.25
CAN,232,2023,3939634.26,1.123,-0.11
CAN,408,2023,7543350.53,0.267,0.156
CAN,390,2023,12532228.17,0.577,0.481
CAN,459,2023,18559072.91,6.976,0.023
CAN,441,2023,46338734.95,2.228,0.34
CAN,407,2023,30167216.32,0.868,-0.723
CAN,212,2023,7853836.6,0.617,-1.015
CAN,410,2023,38736508.41,1.567,0.94
CAN,214,2023,33216682.98,1.167,0.317
CAN,64,2023,173842683.99,2.942,-0.637
CAN,166,2023,97414434.05,3.365,-0.342
CAN,152,2023,136964678.4,1.361,-1.933
CAN,478,2023,3842729612.0,0.523,0.556
CAN,457,2023,774501431.08,1.071,1.019
CAN,339,2023,11401926.47,5.198,1.746
CAN,364,2023,424390083.88,2.124,1.396
