source_iso3,target_iso3,year,export_value,import_value,log_value,above_threshold
USA,BGD,2024,339733543.23,309535603.14,8.5311,FALSE
USA,PAK,2024,4801425436.45,4854053310.58,9.6814,FALSE
USA,NGA,2024,425431049.57,528829385.95,8.6288,FALSE
USA,EGY,2024,2792485545.71,2437397454.19,9.446,FALSE
USA,CHL,2024,2330710896.91,2220750197.88,9.3675,FALSE
USA,ARG,2024,222841926.23,268792523.9,8.348,FALSE
JPN,BRN,2024,14492858.1,16309805.79,7.1612,FALSE
JPN,IDN,2024,716318869.03,642355330.31,8.8551,FALSE
JPN,LAO,2024,43763326.02,38151979.46,7.6411,FALSE
JPN,MYS,2024,276618124.34,331406927.84,8.4419,FALSE
JPN,PHL,2024,2765666447.8,2890600759.51,9.4418,FALSE
JPN,SGP,2024,1473447797.15,1777666970.68,9.1683,FALSE
JPN,THA,2024,303967897.14,340357942.11,8.4828,FALSE
JPN,VNM,2024,11559189980.34,10271568969.15,10.0629,TRUE
JPN,KOR,2024,1163665846.18,1071661253.71,9.0658,FALSE
JPN,DEU,2024,223524200.99,207585023.68,8.3493,FALSE
JPN,TWN,2024,332444944.2,342135027.87,8.5217,FALSE
JPN,FRA,2024,329279995.72,290939314.3,8.5176,FALSE
JPN,GBR,2024,160936120.61,148040607.46,8.2067,FALSE
JPN,ZAF,2024,13153738065.88,15650689895.54,10.119,TRUE
JPN,RUS,2024,441295088.58,434984135.86,8.6447,FALSE
JPN,MEX,2024,145690122.0,123874938.76,8.1634,FALSE
JPN,TUR,2024,4608280.51,5277556.35,6.6635,FALSE
JPN,ARE,2024,151252209.98,179653936.51,8.1797,FALSE
JPN,PAK,2024,14349820955.23,14675491868.73,10.1568,TRUE
JPN,NGA,2024,835055140.77,942926084.48,8.9217,FALSE
JPN,CHL,2024,1176784334.05,1185645164.81,9.0707,FALSE
KOR,BRN,2024,959904778.88,994457471.62,8.9822,FALSE
KOR,KHM,2024,33117826175.63,40468169536.18,10.5201,TRUE
KOR,IDN,2024,424290604.61,386395453.76,8.6277,FALSE
KOR,LAO,2024,7994966399.91,8463024048.3,9.9028,FALSE
KOR,MYS,2024,2487093894.71,2265190500.83,9.3957,FALSE
KOR,MMR,2024,8818702064.1,9524153206.14,9.9454,FALSE
KOR,SGP,2024,20100710.31,20084849.63,7.3032,FALSE
KOR,VNM,2024,166205815.76,204959681.67,8.2206,FALSE
KOR,JPN,2024,50899245.81,57099374.47,7.7067,FALSE
KOR,IND,2024,1103078465.66,1208348617.25,9.0426,FALSE
KOR,HKG,2024,84228222.18,93213773.91,7.9255,FALSE
KOR,TWN,2024,26618379.88,28697202.5,7.4252,FALSE
KOR,AUS,2024,501018369.82,563581618.45,8.6999,FALSE
KOR,ZAF,2024,2160145664.62,1988258761.44,9.3345,FALSE
KOR,MEX,2024,46782358.15,52149509.96,7.6701,FALSE
KOR,ITA,2024,143589808.42,178424673.07,8.1571,FALSE
KOR,ESP,2024,129070561.49,131506087.95,8.1108,FALSE
KOR,TUR,2024,743884412.03,836359596.52,8.8715,FALSE
KOR,SAU,2024,6917654398.36,7020775139.62,9.84,FALSE
KOR,ARE,2024,580370370.5,630301501.2,8.7637,FALSE
KOR,NGA,2024,8932088011.49,8058924163.78,9.951,FALSE
KOR,EGY,2024,438553529.03,505387072.98,8.642,FALSE
KOR,CHL,2024,829094373.89,731621338.86,8.9186,FALSE
DEU,BRN,2024,580272755.05,580259225.9,8.7636,FALSE
DEU,KHM,2024,364167179.74,324370985.67,8.5613,FALSE
DEU,IDN,2024,132291749.15,125342626.2,8.1215,FALSE
DEU,LAO,2024,1903939973.67,2014007379.13,9.2797,FALSE
DEU,MMR,2024,2804119056.97,3497377853.27,9.4478,FALSE
DEU,PHL,2024,832220468.37,938591177.36,8.9202,FALSE
DEU,SGP,2024,11523952340.21,10776912951.6,10.0616,TRUE
DEU,VNM,2024,76085138.71,76323158.38,7.8813,FALSE
DEU,USA,2024,219516701.62,217912551.57,8.3415,FALSE
DEU,JPN,2024,951208282.71,1073689808.14,8.9783,FALSE
DEU,KOR,2024,45195295.7,47177631.22,7.6551,FALSE
DEU,HKG,2024,636885146.03,672611146.94,8.8041,FALSE
DEU,FRA,2024,85077733.02,100707046.11,7.9298,FALSE
DEU,BRA,2024,150524246.92,177780471.13,8.1776,FALSE
DEU,RUS,2024,179764350.54,183161200.93,8.2547,FALSE
DEU,CAN,2024,202845004.68,234295504.05,8.3072,FALSE
DEU,NLD,2024,488218852.59,567514961.54,8.6886,FALSE
DEU,ITA,2024,434281997.59,390916178.78,8.6378,FALSE
DEU,BGD,2024,1006174267.04,1106067261.01,9.0027,FALSE
DEU,NGA,2024,7953703924.93,9639235836.56,9.9006,FALSE
DEU,CHL,2024,743643896.98,672122300.01,8.8714,FALSE
DEU,ARG,2024,8820722835.65,9579286190.55,9.9455,FALSE
IND,IDN,2024,1982508244.1,1852246899.46,9.2972,FALSE
IND,LAO,2024,586870663.58,572410944.43,8.7685,FALSE
IND,MMR,2024,247745873.71,308375425.97,8.394,FALSE
IND,PHL,2024,43992497.15,52542437.62,7.6434,FALSE
IND,SGP,2024,522120628.36,601144382.58,8.7178,FALSE
IND,CHN,2024,346610654.34,312936445.59,8.5398,FALSE
IND,JPN,2024,356130133.2,315026124.81,8.5516,FALSE
IND,KOR,2024,4012265084.5,3481645829.48,9.6034,FALSE
IND,DEU,2024,1907045344.3,2383806173.75,9.2804,FALSE
IND,HKG,2024,295923020.42,268913518.65,8.4712,FALSE
IND,TWN,2024,294492257.3,298032301.29,8.4691,FALSE
IND,FRA,2024,1801446468.97,1845452584.45,9.2556,FALSE
IND,AUS,2024,14031146.28,17385848.1,7.1471,FALSE
IND,MEX,2024,99783209.88,124487833.82,7.9991,FALSE
IND,CAN,2024,252631288.1,228278484.94,8.4025,FALSE
IND,ESP,2024,1150457182.22,1095656256.68,9.0609,FALSE
IND,ARE,2024,1694767212.45,1891478564.19,9.2291,FALSE
IND,NGA,2024,60150037.0,51607270.61,7.7792,FALSE
IND,EGY,2024,220008183.03,231673005.02,8.3424,FALSE
IND,CHL,2024,1885190711.81,2175834896.53,9.2754,FALSE
HKG,LAO,2024,741180699.48,740734465.02,8.8699,FALSE
HKG,MYS,2024,37145329.31,43807662.01,7.5699,FALSE
HKG,KOR,2024,1710500729.4,1778036321.14,9.2331,FALSE
HKG,TWN,2024,84473690.5,96671779.63,7.9267,FALSE
HKG,FRA,2024,1488947396.81,1712563875.65,9.1729,FALSE
HKG,GBR,2024,387526839.92,435801447.58,8.5883,FALSE
HKG,RUS,2024,2407043890.83,2809666356.59,9.3815,FALSE
HKG,CAN,2024,727495570.5,681356753.14,8.8618,FALSE
HKG,NLD,2024,699955360.46,773200190.87,8.8451,FALSE
HKG,TUR,2024,945850300.34,849951636.33,8.9758,FALSE
HKG,NGA,2024,8620055027.9,9606606622.87,9.9355,FALSE
HKG,ARG,2024,890877597.98,868242337.15,8.9498,FALSE
TWN,BRN,2024,111658819.68,136736726.5,8.0479,FALSE
TWN,KHM,2024,50676298.59,55577428.46,7.7048,FALSE
TWN,IDN,2024,1399068007.62,1492613265.03,9.1458,FALSE
TWN,LAO,2024,22256075.47,25905194.13,7.3474,FALSE
TWN,SGP,2024,238331183.52,273350324.93,8.3772,FALSE
TWN,VNM,2024,1280650765.48,1311710705.74,9.1074,FALSE
TWN,USA,2024,361173578.41,425034592.05,8.5577,FALSE
TWN,JPN,2024,195211126.14,206292966.41,8.2905,FALSE
TWN,KOR,2024,464275980.19,445528886.61,8.6668,FALSE
TWN,DEU,2024,106642670.45,125639548.84,8.0279,FALSE
TWN,IND,2024,23862825015.2,22838978394.0,10.3777,TRUE
TWN,HKG,2024,209702731.0,231636795.73,8.3216,FALSE
TWN,GBR,2024,1423375595.53,1215198480.96,9.1533,FALSE
TWN,RUS,2024,2851792614.27,2959195957.64,9.4551,FALSE
TWN,SAU,2024,411225669.97,464759331.42,8.6141,FALSE
TWN,ARE,2024,41337956.33,39295276.71,7.6163,FALSE
TWN,PAK,2024,12453284.47,15156038.57,7.0953,FALSE
TWN,NGA,2024,420498188.55,451917628.16,8.6238,FALSE
TWN,CHL,2024,924064722.08,1102198763.16,8.9657,FALSE
TWN,ARG,2024,3805964102.77,4121686571.19,9.5805,FALSE
FRA,KHM,2024,20857875749.77,24005446647.62,10.3193,TRUE
FRA,PHL,2024,6303337277.11,6353132145.0,9.7996,FALSE
FRA,THA,2024,119949828.58,103866706.46,8.079,FALSE
FRA,CHN,2024,3831874144.3,3374922695.98,9.5834,FALSE
FRA,USA,2024,2314282893.88,2653768358.35,9.3644,FALSE
FRA,JPN,2024,250658572.2,254224692.93,8.3991,FALSE
FRA,DEU,2024,27039347.57,29919208.21,7.432,FALSE
FRA,HKG,2024,989432364.13,898480557.17,8.9954,FALSE
FRA,TWN,2024,334031355.11,348856799.65,8.5238,FALSE
FRA,GBR,2024,314164180.13,315446716.95,8.4972,FALSE
FRA,BRA,2024,80075928.51,76176909.05,7.9035,FALSE
FRA,MEX,2024,834425358.53,837758235.93,8.9214,FALSE
FRA,ESP,2024,66549296.58,62636265.25,7.8231,FALSE
FRA,SAU,2024,55868188.62,49663421.66,7.7472,FALSE
FRA,ARE,2024,751078727.91,849803087.3,8.8757,FALSE
FRA,BGD,2024,128839963.45,118801585.08,8.1101,FALSE
FRA,PAK,2024,250676640.9,244381487.22,8.3991,FALSE
FRA,NGA,2024,69680818.46,67346363.67,7.8431,FALSE
FRA,EGY,2024,1295791848.63,1329780183.19,9.1125,FALSE
FRA,ARG,2024,599582245.0,594380771.52,8.7778,FALSE
GBR,BRN,2024,109924373.05,135545180.25,8.0411,FALSE
GBR,LAO,2024,10213308795.32,9623510604.72,10.0092,TRUE
GBR,MYS,2024,4002341660.71,4052252663.89,9.6023,FALSE
GBR,MMR,2024,607697048.11,632420144.79,8.7837,FALSE
GBR,PHL,2024,249391126.62,265718568.4,8.3969,FALSE
GBR,THA,2024,1159278379.3,1335014295.45,9.0642,FALSE
GBR,USA,2024,34441665.78,33765623.99,7.5371,FALSE
GBR,KOR,2024,5227112.93,4715284.37,6.7183,FALSE
GBR,DEU,2024,6248334194.54,5770604459.7,9.7958,FALSE
GBR,HKG,2024,666042157.46,764084557.61,8.8235,FALSE
GBR,TWN,2024,5148600227.37,5636740801.77,9.7117,FALSE
GBR,FRA,2024,774009158.15,918080769.91,8.8887,FALSE
GBR,AUS,2024,292302383.39,301228498.53,8.4658,FALSE
GBR,BRA,2024,99884422.14,104537702.98,7.9995,FALSE
GBR,ZAF,2024,43333864848.1,52872801148.21,10.6368,TRUE
GBR,NLD,2024,2107978899.66,1862455721.95,9.3239,FALSE
GBR,ESP,2024,360965823.02,337149119.57,8.5575,FALSE
GBR,TUR,2024,949188701.26,1092087338.56,8.9774,FALSE
GBR,SAU,2024,11328201367.85,9733101334.05,10.0542,TRUE
GBR,BGD,2024,2414294444.02,2146460904.3,9.3828,FALSE
GBR,PAK,2024,550977818.73,545552236.72,8.7411,FALSE
GBR,NGA,2024,6113072683.39,6313545140.29,9.7863,FALSE
GBR,EGY,2024,10280321.38,9981279.99,7.012,FALSE
GBR,ARG,2024,33148161003.92,40266969396.12,10.5205,TRUE
AUS,KHM,2024,5410537103.16,5866338418.27,9.7332,FALSE
AUS,IDN,2024,7047829803.1,6510184713.45,9.8481,FALSE
AUS,LAO,2024,985142044.63,1173416121.04,8.9935,FALSE
AUS,MYS,2024,723024387.7,799731947.88,8.8592,FALSE
AUS,MMR,2024,56085057349.1,60249624206.89,10.7488,TRUE
AUS,PHL,2024,356550733.93,365949256.98,8.5521,FALSE
AUS,SGP,2024,2348836181.29,2082405795.79,9.3709,FALSE
AUS,USA,2024,326335360.04,357198013.66,8.5137,FALSE
AUS,JPN,2024,311961173.16,373839847.62,8.4941,FALSE
AUS,KOR,2024,174251155.83,160509586.4,8.2412,FALSE
AUS,DEU,2024,1631736751.08,1789659759.06,9.2127,FALSE
AUS,HKG,2024,692638300.08,711257685.17,8.8405,FALSE
AUS,TWN,2024,25829469.96,23262312.2,7.4121,FALSE
AUS,FRA,2024,2487314537.58,2908498087.04,9.3957,FALSE
AUS,GBR,2024,848595750.11,848382023.01,8.9287,FALSE
AUS,BRA,2024,1123512455.68,1080073805.84,9.0506,FALSE
AUS,ZAF,2024,6257906961.42,6010985300.76,9.7964,FALSE
AUS,RUS,2024,142580869.69,131866638.17,8.1541,FALSE
AUS,MEX,2024,15716332773.6,14184333961.14,10.1964,TRUE
AUS,CAN,2024,630180888.94,696445315.69,8.7995,FALSE
AUS,NLD,2024,845673070.21,850008625.27,8.9272,FALSE
AUS,TUR,2024,2585961570.52,2617605682.77,9.4126,FALSE
AUS,SAU,2024,1398800764.88,1296005255.7,9.1458,FALSE
AUS,ARE,2024,2490171898.75,2836317953.47,9.3962,FALSE
AUS,PAK,2024,529182066.14,564620471.33,8.7236,FALSE
AUS,ARG,2024,565106601.56,610710953.03,8.7521,FALSE
BRA,BRN,2024,2755869827.15,3131000653.91,9.4403,FALSE
BRA,IDN,2024,697818505.53,836518918.2,8.8437,FALSE
BRA,LAO,2024,959682186.35,989985282.54,8.9821,FALSE
BRA,MYS,2024,5417368.82,4729399.58,6.7338,FALSE
BRA,MMR,2024,303034726.26,308717990.86,8.4815,FALSE
BRA,SGP,2024,5576141165.55,6864273288.77,9.7463,FALSE
BRA,THA,2024,2622376938.47,2714272491.8,9.4187,FALSE
BRA,USA,2024,981778660.83,1197280275.71,8.992,FALSE
BRA,JPN,2024,801342636.77,748433581.44,8.9038,FALSE
BRA,KOR,2024,4849288311.53,5693998360.51,9.6857,FALSE
BRA,DEU,2024,856455170.76,771411848.07,8.9327,FALSE
BRA,IND,2024,10868234469.8,10790241582.48,10.0362,TRUE
BRA,HKG,2024,1912399399.55,1984387815.76,9.2816,FALSE
BRA,TWN,2024,238864967.36,275565061.2,8.3782,FALSE
BRA,FRA,2024,92844386.64,110038299.53,7.9678,FALSE
BRA,RUS,2024,115395409.83,119199461.77,8.0622,FALSE
BRA,ITA,2024,554212302.66,522172678.06,8.7437,FALSE
BRA,TUR,2024,283421786.72,264835977.89,8.4524,FALSE
BRA,SAU,2024,315067541.91,356567247.99,8.4984,FALSE
BRA,ARE,2024,13597676008.76,12150862012.56,10.1335,TRUE
BRA,BGD,2024,213399732.67,225853442.45,8.3292,FALSE
BRA,PAK,2024,83693807.79,83102617.88,7.9227,FALSE
BRA,NGA,2024,18015227.06,16990461.87,7.2556,FALSE
BRA,EGY,2024,880391558.04,1013235602.42,8.9447,FALSE
BRA,CHL,2024,1614965016.05,1828917018.12,9.2082,FALSE
ZAF,BRN,2024,415856706.0,387712943.6,8.6189,FALSE
ZAF,KHM,2024,1001049882.01,1191829827.28,9.0005,FALSE
ZAF,MMR,2024,13105325855.19,12709954596.59,10.1174,TRUE
ZAF,PHL,2024,2248095634.13,2375199890.41,9.3518,FALSE
ZAF,SGP,2024,1871534009.75,1601821667.7,9.2722,FALSE
ZAF,USA,2024,124617025.15,139469710.09,8.0956,FALSE
ZAF,JPN,2024,2291255601.14,2436359100.18,9.3601,FALSE
ZAF,KOR,2024,1056147387.82,1118252216.85,9.0237,FALSE
ZAF,IND,2024,1510033645.37,1445267622.64,9.179,FALSE
ZAF,HKG,2024,190695979.02,162949153.19,8.2803,FALSE
ZAF,TWN,2024,4021984740.55,4310809463.67,9.6044,FALSE
ZAF,FRA,2024,1392185209.03,1739706241.8,9.1437,FALSE
ZAF,AUS,2024,37136598.79,37989286.76,7.5698,FALSE
ZAF,BRA,2024,109893278.11,106091786.65,8.041,FALSE
ZAF,NLD,2024,122923035.59,143940940.24,8.0896,FALSE
ZAF,ITA,2024,331950980.26,335681428.62,8.5211,FALSE
ZAF,SAU,2024,4495893000.07,4119565618.07,9.6528,FALSE
ZAF,ARE,2024,756351843.36,933525222.02,8.8787,FALSE
ZAF,ARG,2024,97075495.22,88620592.68,7.9871,FALSE
RUS,KHM,2024,520589079.65,639099040.17,8.7165,FALSE
RUS,MYS,2024,360622857.3,361821332.09,8.5571,FALSE
RUS,MMR,2024,26185380984.27,25690661942.45,10.4181,TRUE
RUS,PHL,2024,665280307.68,592194878.83,8.823,FALSE
RUS,SGP,2024,1950178235.68,2192704433.9,9.2901,FALSE
RUS,THA,2024,60590469.59,51886179.68,7.7824,FALSE
RUS,IND,2024,3732982961.09,4152598755.3,9.5721,FALSE
RUS,HKG,2024,265483643.93,242816939.26,8.424,FALSE
RUS,TWN,2024,8641287002.68,7808987630.62,9.9366,FALSE
RUS,FRA,2024,33440069.31,39226002.33,7.5243,FALSE
RUS,MEX,2024,89153717.72,111342102.46,7.9501,FALSE
RUS,NLD,2024,2703948458.85,2475990839.87,9.432,FALSE
RUS,ITA,2024,1168263420.59,1114064521.59,9.0675,FALSE
RUS,ESP,2024,2669222331.8,2307667083.65,9.4264,FALSE
RUS,TUR,2024,235615921.56,225871438.11,8.3722,FALSE
RUS,SAU,2024,13945755.42,15732905.19,7.1444,FALSE
RUS,PAK,2024,1823042464.64,1612698854.77,9.2608,FALSE
RUS,NGA,2024,537989485.13,644628894.69,8.7308,FALSE
RUS,EGY,2024,336748323.5,399337193.12,8.5273,FALSE
RUS,ARG,2024,1451044993.63,1513049967.45,9.1617,FALSE
MEX,BRN,2024,734307758.2,909097396.58,8.8659,FALSE
MEX,IDN,2024,244469502.33,213433382.45,8.3882,FALSE
MEX,PHL,2024,207586392.07,226938613.45,8.3172,FALSE
MEX,VNM,2024,142412383.24,121925555.43,8.1535,FALSE
MEX,CHN,2024,6164236975.41,6385198337.83,9.7899,FALSE
MEX,USA,2024,164263242.39,196094449.55,8.2155,FALSE
MEX,KOR,2024,1692505763.22,1515829289.18,9.2285,FALSE
MEX,IND,2024,512080732.28,454309487.46,8.7093,FALSE
MEX,HKG,2024,2630812412.65,2345643809.96,9.4201,FALSE
MEX,FRA,2024,2139434661.02,2053092064.63,9.3303,FALSE
MEX,GBR,2024,225261977.19,207331072.44,8.3527,FALSE
MEX,AUS,2024,145376200.9,167060692.38,8.1625,FALSE
MEX,BRA,2024,352736340.14,330298880.42,8.5475,FALSE
MEX,ESP,2024,3310026512.61,3844504226.6,9.5198,FALSE
MEX,SAU,2024,4228725560.06,4978559399.54,9.6262,FALSE
MEX,ARE,2024,448719148.38,401471305.72,8.652,FALSE
MEX,PAK,2024,216986995.67,207730858.89,8.3364,FALSE
MEX,NGA,2024,246278029.86,300457549.47,8.3914,FALSE
MEX,EGY,2024,1510074021.77,1394568346.83,9.179,FALSE
MEX,CHL,2024,556520124.47,521633207.32,8.7455,FALSE
CAN,BRN,2024,10313676784.63,9759109821.87,10.0134,TRUE
CAN,IDN,2024,55444324.73,63680959.42,7.7439,FALSE
CAN,MYS,2024,525251878.52,627921281.55,8.7204,FALSE
CAN,PHL,2024,288656993.95,258963407.1,8.4604,FALSE
CAN,THA,2024,1224726176.32,1253999922.57,9.088,FALSE
CAN,CHN,2024,9015235568.12,10155008065.53,9.955,FALSE
CAN,USA,2024,194955054.97,187459628.76,8.2899,FALSE
CAN,JPN,2024,259886868.65,307725848.52,8.4148,FALSE
CAN,DEU,2024,290493545.43,299196229.33,8.4631,FALSE
CAN,HKG,2024,640598199.33,732017649.78,8.8066,FALSE
CAN,TWN,2024,238638551.19,257980603.65,8.3777,FALSE
CAN,GBR,2024,2725815560.85,3130037753.17,9.4355,FALSE
CAN,ZAF,2024,1429014155.65,1483344430.78,9.155,FALSE
CAN,RUS,2024,1334449154.91,1304933657.95,9.1253,FALSE
CAN,MEX,2024,7025490378.3,6371274340.65,9.8467,FALSE
CAN,NLD,2024,3610434201.99,4097111590.1,9.5576,FALSE
CAN,ITA,2024,3027207468.26,3394557618.81,9.481,FALSE
CAN,ESP,2024,298947064.85,272814078.7,8.4756,FALSE
CAN,ARE,2024,5601811398.67,5158782990.29,9.7483,FALSE
CAN,PAK,2024,14164026284.32,15157714199.14,10.1512,TRUE
CAN,NGA,2024,308423738.4,367993997.87,8.4891,FALSE
CAN,EGY,2024,153416532.33,130716106.42,8.1859,FALSE
CAN,ARG,2024,1350152099.52,1424963369.75,9.1304,FALSE
NLD,KHM,2024,101745473.83,97479052.57,8.0075,FALSE
NLD,LAO,2024,128342256.78,117702255.55,8.1084,FALSE
NLD,MYS,2024,535043219.14,459749722.21,8.7284,FALSE
NLD,MMR,2024,68995152.55,67376316.02,7.8388,FALSE
NLD,THA,2024,1439986450.45,1459201000.55,9.1584,FALSE
NLD,VNM,2024,116693272.83,114456970.53,8.067,FALSE
NLD,CHN,2024,133003004.29,126305997.58,8.1239,FALSE
NLD,JPN,2024,1302895071.7,1224598437.2,9.1149,FALSE
NLD,KOR,2024,92016641.43,81174015.89,7.9639,FALSE
NLD,DEU,2024,20421241.26,24933381.13,7.3101,FALSE
NLD,IND,2024,914784179.49,1034613747.48,8.9613,FALSE
NLD,TWN,2024,9673947.62,8694855.43,6.9856,FALSE
NLD,GBR,2024,1111897729.61,947580660.37,9.0461,FALSE
NLD,AUS,2024,248957580.02,256047290.54,8.3961,FALSE
NLD,MEX,2024,1277871929.77,1251947141.36,9.1065,FALSE
NLD,CAN,2024,1532246804.7,1558902656.62,9.1853,FALSE
NLD,ITA,2024,9782148806.97,10978204394.38,9.9904,FALSE
NLD,ESP,2024,121083063.48,126753662.54,8.0831,FALSE
NLD,SAU,2024,436257367.06,512070203.21,8.6397,FALSE
NLD,BGD,2024,551199140.87,668162134.04,8.7413,FALSE
ITA,KHM,2024,295159627.95,324488675.54,8.4701,FALSE
ITA,IDN,2024,60045404.82,53186937.9,7.7785,FALSE
ITA,LAO,2024,1310767590.17,1318535766.92,9.1175,FALSE
ITA,MYS,2024,375187543.4,336462365.4,8.5742,FALSE
ITA,PHL,2024,562517745.11,529240346.16,8.7501,FALSE
ITA,THA,2024,280828050.87,239212567.83,8.4484,FALSE
ITA,VNM,2024,16421178.33,16014589.52,7.2154,FALSE
ITA,CHN,2024,3798827465.25,3417630061.28,9.5796,FALSE
ITA,KOR,2024,1461840964.46,1428080215.75,9.1649,FALSE
ITA,DEU,2024,489009321.52,586166888.58,8.6893,FALSE
ITA,TWN,2024,20135208.35,24214353.73,7.304,FALSE
ITA,GBR,2024,673284219.82,818989485.18,8.8282,FALSE
ITA,AUS,2024,219051704.92,257157375.54,8.3405,FALSE
ITA,BRA,2024,2970415372.83,2565556173.2,9.4728,FALSE
ITA,ZAF,2024,15448407576.41,16189701906.92,10.1889,TRUE
ITA,RUS,2024,142815644.67,159185739.04,8.1548,FALSE
ITA,CAN,2024,354570243.62,321504610.46,8.5497,FALSE
ITA,NLD,2024,934388861.54,935033631.54,8.9705,FALSE
ITA,TUR,2024,909983818.3,969334493.91,8.959,FALSE
ITA,SAU,2024,484377597.0,435310702.81,8.6852,FALSE
ITA,ARE,2024,1181235641.39,1085904670.91,9.0723,FALSE
ITA,CHL,2024,319692832.64,336250937.42,8.5047,FALSE
ESP,BRN,2024,9762617574.02,11125922485.34,9.9896,FALSE
ESP,KHM,2024,75203909.57,82436052.9,7.8762,FALSE
ESP,LAO,2024,596199558.82,731372108.91,8.7754,FALSE
ESP,MYS,2024,842191490.83,846202676.41,8.9254,FALSE
ESP,THA,2024,4978966320.65,4483557786.22,9.6971,FALSE
ESP,JPN,2024,769740228.05,813758099.97,8.8863,FALSE
ESP,HKG,2024,689138776.71,733684840.44,8.8383,FALSE
ESP,TWN,2024,979904606.98,1055816734.41,8.9912,FALSE
ESP,FRA,2024,169051178.77,204410719.69,8.228,FALSE
ESP,AUS,2024,1568884978.01,1425861640.69,9.1956,FALSE
ESP,BRA,2024,775041105.9,860230046.49,8.8893,FALSE
ESP,ZAF,2024,191594393.9,202840087.49,8.2824,FALSE
ESP,RUS,2024,99512201.14,89973400.58,7.9979,FALSE
ESP,NLD,2024,356380792.41,368701372.29,8.5519,FALSE
ESP,ITA,2024,284195567.8,295715351.34,8.4536,FALSE
ESP,SAU,2024,2236970889.73,2413175165.12,9.3497,FALSE
ESP,ARE,2024,2256016058.65,2738544022.09,9.3533,FALSE
ESP,PAK,2024,107020099.66,109905766.5,8.0295,FALSE
ESP,EGY,2024,12677645.76,15076866.6,7.103,FALSE
TUR,BRN,2024,22656628330.58,24343295291.45,10.3552,TRUE
TUR,KHM,2024,499349876.99,554604053.63,8.6984,FALSE
TUR,IDN,2024,129639103.02,152422858.07,8.1127,FALSE
TUR,LAO,2024,2392425753.24,2616013986.5,9.3788,FALSE
TUR,MMR,2024,342221051.92,402412468.19,8.5343,FALSE
TUR,PHL,2024,197283743.68,237206702.77,8.2951,FALSE
TUR,VNM,2024,17535397.15,19750762.97,7.2439,FALSE
TUR,USA,2024,3359014979.36,3292508176.04,9.5262,FALSE
TUR,KOR,2024,388108150.04,379812291.89,8.589,FALSE
TUR,DEU,2024,108611598.7,115159192.31,8.0359,FALSE
TUR,IND,2024,995326826.43,987673417.71,8.998,FALSE
TUR,TWN,2024,16532064081.82,17319226127.27,10.2183,TRUE
TUR,GBR,2024,1230136095.31,1313876895.34,9.09,FALSE
TUR,AUS,2024,791675983.2,858786491.6,8.8985,FALSE
TUR,BRA,2024,61108062.63,70804265.25,7.7861,FALSE
TUR,ZAF,2024,57838481.31,51152883.68,7.7622,FALSE
TUR,MEX,2024,674147644.13,581558803.58,8.8288,FALSE
TUR,NLD,2024,673756215.38,594288386.45,8.8285,FALSE
TUR,ARE,2024,373274265.25,464434839.68,8.572,FALSE
TUR,BGD,2024,240691856.29,274316286.83,8.3815,FALSE
TUR,EGY,2024,55556087.85,63605519.26,7.7447,FALSE
TUR,CHL,2024,403703032.99,363538199.5,8.6061,FALSE
TUR,ARG,2024,22174807.54,27681733.41,7.3459,FALSE
SAU,KHM,2024,1391860623.54,1208122969.97,9.1436,FALSE
SAU,IDN,2024,657812426.75,675358186.65,8.8181,FALSE
SAU,LAO,2024,368437280.92,435683034.37,8.5664,FALSE
SAU,PHL,2024,4659090016.1,5574176059.52,9.6683,FALSE
SAU,VNM,2024,1204451524.75,1389709539.72,9.0808,FALSE
SAU,CHN,2024,5687676909.51,5849481963.49,9.7549,FALSE
SAU,USA,2024,330696475.67,386666229.11,8.5194,FALSE
SAU,JPN,2024,656477753.94,577556259.75,8.8172,FALSE
SAU,DEU,2024,3077594156.13,3761874613.89,9.4882,FALSE
SAU,HKG,2024,25601755.15,27727914.71,7.4083,FALSE
SAU,TWN,2024,16081406854.72,15777596062.29,10.2063,TRUE
SAU,FRA,2024,402682045.24,371255174.75,8.605,FALSE
SAU,BRA,2024,494718636.99,505760266.9,8.6944,FALSE
SAU,ESP,2024,314893452.89,322522917.84,8.4982,FALSE
SAU,PAK,2024,10234186913.2,10928420594.67,10.0101,TRUE
SAU,NGA,2024,63234962.46,78458313.68,7.801,FALSE
SAU,EGY,2024,93111747.48,108131509.84,7.969,FALSE
SAU,CHL,2024,4857134585.84,5508635831.55,9.6864,FALSE
SAU,ARG,2024,152152695.4,181994166.82,8.1823,FALSE
ARE,KHM,2024,206941700.21,230726352.06,8.3158,FALSE
ARE,MMR,2024,764059125.34,659161960.96,8.8831,FALSE
ARE,PHL,2024,3741113950.79,4592505132.76,9.573,FALSE
ARE,VNM,2024,93756140.7,94275291.78,7.972,FALSE
ARE,CHN,2024,5659334175.38,6126690510.75,9.7528,FALSE
ARE,USA,2024,26024310.94,24468618.76,7.4154,FALSE
ARE,IND,2024,1295178396.59,1379026020.46,9.1123,FALSE
ARE,HKG,2024,444011574.86,413490072.83,8.6474,FALSE
ARE,AUS,2024,1363629076.69,1177514878.7,9.1347,FALSE
ARE,CAN,2024,3476982848.34,3715287794.25,9.5412,FALSE
ARE,NLD,2024,437586447.36,474776472.2,8.6411,FALSE
